,UNITDESC,WKD_RATE1,WKD_START1,WKD_END1,WKD_RATE2,WKD_START2,WKD_END2,WKD_RATE3,WKD_START3,WKD_END3,SAT_RATE1,SAT_START1,SAT_END1,SAT_RATE2,SAT_START2,SAT_END2,SAT_RATE3,SAT_START3,SAT_END3,PARKING_TIME_LIMIT
126,11TH AVE E BETWEEN E MERCER ST AND E ROY ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
127,11TH AVE E BETWEEN E MILLER N ST AND DELMAR DR E,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
128,11TH AVE E BETWEEN E MILLER S ST AND E MILLER N ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
129,11TH AVE E BETWEEN E NEWTON ST AND E BOSTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,11TH AVE E BETWEEN E REPUBLICAN ST AND E MERCER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
131,11TH AVE E BETWEEN E ROANOKE ST AND E EDGAR ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
132,11TH AVE E BETWEEN E ROY ST AND E ALOHA ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
133,11TH AVE E BETWEEN E THOMAS E ST AND E HARRISON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
134,11TH AVE NE BETWEEN DEAD END 1 AND NE 41ST ST,1.0,8,11,1.0,11,18,,,,1.0,8.0,11.0,1.0,11.0,18.0,,,,240.0
135,11TH AVE NE BETWEEN DEAD END 2 AND NE 133RD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,11TH AVE NE BETWEEN EASTLAKE AVE NE AND NE 42ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,11TH AVE NE BETWEEN LAKE CITY WAY NE AND NE 78TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
138,11TH AVE NE BETWEEN NE 104TH ST AND NE 105TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
139,11TH AVE NE BETWEEN NE 105TH ST AND NE 106TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
140,11TH AVE NE BETWEEN NE 108TH ST AND NE NORTHGATE WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
141,11TH AVE NE BETWEEN NE 123RD ST AND NE 125TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
142,11TH AVE NE BETWEEN NE 133RD ST AND NE 135TH S ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
143,11TH AVE NE BETWEEN NE 41ST ST AND EASTLAKE AVE NE,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
144,11TH AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
145,11TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,1.0,8,11,1.0,11,18,,,,1.0,8.0,11.0,1.0,11.0,18.0,,,,240.0
146,11TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,1.0,8,11,1.0,11,18,,,,1.0,8.0,11.0,1.0,11.0,18.0,,,,240.0
147,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,1.0,8,11,1.0,11,18,,,,1.0,8.0,11.0,1.0,11.0,18.0,,,,240.0
148,11TH AVE NE BETWEEN NE 50TH ST AND NE 52ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
149,11TH AVE NE BETWEEN NE 52ND ST AND NE 55TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
150,11TH AVE NE BETWEEN NE 55TH ST AND NE 56TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
151,11TH AVE NE BETWEEN NE 56TH ST AND NE RAVENNA EB BV,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
152,11TH AVE NE BETWEEN NE 73RD ST AND NE 75TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
153,11TH AVE NE BETWEEN NE 78TH ST AND NE 80TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
154,11TH AVE NE BETWEEN NE 80TH ST AND NE 82ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
155,11TH AVE NE BETWEEN NE RAVENNA EB BV AND NE RAVENNA WB BV,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
156,11TH AVE NW BETWEEN DEAD END 1 AND NW 45TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
157,11TH AVE NW BETWEEN DEAD END 2 AND NW 100TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
158,11TH AVE NW BETWEEN DEAD END 4 AND NW 122ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
159,11TH AVE NW BETWEEN NW 100TH ST AND NW 103RD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
160,11TH AVE NW BETWEEN NW 103RD ST AND DEAD END 3,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
161,11TH AVE NW BETWEEN NW 105TH ST AND 9TH AVE NW,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
162,11TH AVE NW BETWEEN NW 122ND ST AND NW 125TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
163,11TH AVE NW BETWEEN NW 125TH ST AND NW 127TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,11TH AVE NW BETWEEN NW 127TH ST AND NW 130TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
165,11TH AVE NW BETWEEN NW 45TH ST AND NW 46TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
166,11TH AVE NW BETWEEN NW 46TH ST AND NW BALLARD WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
167,11TH AVE NW BETWEEN NW 49TH ST AND NW 50TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
168,11TH AVE NW BETWEEN NW 50TH ST AND NW 51ST ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
169,11TH AVE NW BETWEEN NW 51ST ST AND NW 52ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
170,11TH AVE NW BETWEEN NW 52ND ST AND NW 53RD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
171,11TH AVE NW BETWEEN NW 53RD ST AND NW 54TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
172,11TH AVE NW BETWEEN NW 54TH ST AND NW MARKET ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
173,11TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
174,11TH AVE NW BETWEEN NW 57TH ST AND NW 58TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
175,11TH AVE NW BETWEEN NW 58TH ST AND NW 59TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
176,11TH AVE NW BETWEEN NW 59TH ST AND NW 60TH E ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
177,11TH AVE NW BETWEEN NW 60TH W ST AND NW 61ST ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
178,11TH AVE NW BETWEEN NW 61ST ST AND NW 62ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
179,11TH AVE NW BETWEEN NW 62ND ST AND NW 63RD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
180,11TH AVE NW BETWEEN NW 63RD ST AND NW 64TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
181,11TH AVE NW BETWEEN NW 64TH ST AND NW 65TH W ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,11TH AVE NW BETWEEN NW 65TH E ST AND NW 67TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
183,11TH AVE NW BETWEEN NW 67TH ST AND NW 70TH W ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
184,11TH AVE NW BETWEEN NW 70TH E ST AND NW 73RD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
185,11TH AVE NW BETWEEN NW 73RD ST AND NW 75TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
186,11TH AVE NW BETWEEN NW 75TH ST AND NW 77TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
187,11TH AVE NW BETWEEN NW 77TH ST AND NW 80TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
188,11TH AVE NW BETWEEN NW 80TH ST AND NW 83RD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
189,11TH AVE NW BETWEEN NW 83RD ST AND NW 85TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
190,11TH AVE NW BETWEEN NW 85TH ST AND NW 87TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
191,11TH AVE NW BETWEEN NW 90TH ST AND NW 92ND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
192,11TH AVE NW BETWEEN NW 92ND ST AND HOLMAN RD NW,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
193,11TH AVE NW BETWEEN NW BALLARD WAY AND NW LEARY WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
194,11TH AVE NW BETWEEN NW LEARY WAY AND NW 49TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
195,11TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
196,11TH AVE S BETWEEN BEACON AVE S AND DEAD END S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
197,11TH AVE S BETWEEN DEAD END AND S NEVADA ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
198,11TH AVE S BETWEEN DEAD END N AND BEACON AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
199,11TH AVE S BETWEEN POWELL PL S AND S OREGON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
200,11TH AVE S BETWEEN S NEVADA ST AND POWELL PL S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
201,11TH AVE S BETWEEN S OREGON ST AND S SNOQUALMIE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202,11TH AVE SW BETWEEN DEAD END 2 AND SW SPOKANE NR ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
203,11TH AVE SW BETWEEN SW AUSTIN ST AND SW HOLDEN ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
204,11TH AVE SW BETWEEN SW BARTON ST AND SW CAMBRIDGE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
205,11TH AVE SW BETWEEN SW CAMBRIDGE ST AND DEAD END 3,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
206,11TH AVE SW BETWEEN SW CLOVERDALE ST AND SW TRENTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
207,11TH AVE SW BETWEEN SW ELMGROVE ST AND SW THISTLE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
208,11TH AVE SW BETWEEN SW FLORIDA ST AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
209,11TH AVE SW BETWEEN SW HENDERSON ST AND SW BARTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
210,11TH AVE SW BETWEEN SW HOLDEN ST AND SW PORTLAND ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
211,11TH AVE SW BETWEEN SW KENYON ST AND SW ELMGROVE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
212,11TH AVE SW BETWEEN SW PORTLAND ST AND SW KENYON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
213,11TH AVE SW BETWEEN SW TRENTON ST AND SW HENDERSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
214,11TH AVE SW BETWEEN SW WEBSTER ST AND SW AUSTIN ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
215,11TH AVE W BETWEEN DEAD END 1 AND W GALER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
216,11TH AVE W BETWEEN GILMAN UPPER DR W AND W CROCKETT ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
217,11TH AVE W BETWEEN SOUND VIEW N TR W AND W RAYE S ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
218,11TH AVE W BETWEEN SOUND VIEW S TR W AND W WHEELER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
219,11TH AVE W BETWEEN W ARMOUR ST AND W FULTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,11TH AVE W BETWEEN W BARRETT ST AND W DRAVUS ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
221,11TH AVE W BETWEEN W BERTONA ST AND W RUFFNER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
222,11TH AVE W BETWEEN W BLAINE ST AND W HOWE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
223,11TH AVE W BETWEEN W BOTHWELL ST AND W NEWELL ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
224,11TH AVE W BETWEEN W CROCKETT ST AND W MCGRAW ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
225,11TH AVE W BETWEEN W DRAVUS ST AND W BERTONA ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
226,11TH AVE W BETWEEN W EMERSON ST AND DEAD END 2,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
227,11TH AVE W BETWEEN W FULTON ST AND W BARRETT ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
228,11TH AVE W BETWEEN W GALER ST AND W GARFIELD ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
229,11TH AVE W BETWEEN W GARFIELD ST AND W BLAINE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
230,11TH AVE W BETWEEN W HOWE ST AND GILMAN DR W,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
231,11TH AVE W BETWEEN W MCGRAW ST AND SOUND VIEW S TR W,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
232,11TH AVE W BETWEEN W NEWELL ST AND W ARMOUR ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
233,11TH AVE W BETWEEN W NICKERSON ST AND W EWING PL,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
234,11TH AVE W BETWEEN W RAYE N ST AND W BOTHWELL ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
235,11TH AVE W BETWEEN W RAYE S ST AND W RAYE N ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
236,11TH AVE W BETWEEN W RUFFNER ST AND XW JESSE AVE W,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
237,11TH AVE W BETWEEN W WHEELER ST AND SOUND VIEW N TR W,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
238,11TH AVE W BETWEEN XW JESSE AVE W AND W EMERSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
239,11TH CR AVE SW BETWEEN SW KLICKITAT NR WAY AND SW KLICKITAT SR WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
240,11TH CR AVE SW BETWEEN SW SPOKANE ST AND SW KLICKITAT NR WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
241,11TH PL NW BETWEEN NW 132ND ST AND DEAD END,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
242,12 LOWER AVE W BETWEEN W MCGRAW ST AND W RAYE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
243,12 LOWER AVE W BETWEEN W RAYE ST AND 12TH AVE W,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
244,12TH AVE BETWEEN E ALDER ST AND E TERRACE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
245,12TH AVE BETWEEN E BARCLAY CT AND E JAMES CT,1.0,8,11,3.0,11,17,3.0,17.0,20.0,1.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,20.0,120.0
246,12TH AVE BETWEEN E CHERRY ST AND E COLUMBIA ST,1.0,8,11,3.0,11,17,3.0,17.0,20.0,1.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,20.0,120.0
247,12TH AVE BETWEEN E COLUMBIA ST AND E MARION ST,1.0,8,11,3.0,11,17,3.0,17.0,20.0,1.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,20.0,120.0
248,12TH AVE BETWEEN E FIR ST AND E SPRUCE ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
249,12TH AVE BETWEEN E HOWELL ST AND E DENNY WAY,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
250,12TH AVE BETWEEN E JAMES CT AND E CHERRY ST,1.0,8,11,3.0,11,17,3.0,17.0,20.0,1.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,20.0,120.0
251,12TH AVE BETWEEN E JEFFERSON ST AND E BARCLAY CT,1.0,8,11,3.0,11,17,3.0,17.0,20.0,1.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,20.0,120.0
252,12TH AVE BETWEEN E MADISON ST AND E PIKE ST,2.0,8,11,3.0,11,17,3.0,17.0,22.0,2.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,22.0,120.0
253,12TH AVE BETWEEN E MARION ST AND E SPRING ST,1.0,8,11,3.0,11,17,3.0,17.0,20.0,1.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,20.0,120.0
254,12TH AVE BETWEEN E OLIVE ST AND E HOWELL ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
255,12TH AVE BETWEEN E PIKE ST AND E PINE ST,2.0,8,11,3.0,11,17,3.0,17.0,22.0,2.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,22.0,120.0
256,12TH AVE BETWEEN E PINE ST AND E OLIVE ST,1.5,8,11,2.5,11,17,3.0,17.0,22.0,2.0,8.0,11.0,2.5,11.0,17.0,3.0,17.0,22.0,120.0
257,12TH AVE BETWEEN E REMINGTON CT AND E JEFFERSON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
258,12TH AVE BETWEEN E SPRING ST AND E MADISON ST,1.0,8,11,3.0,11,17,3.0,17.0,20.0,1.0,8.0,11.0,3.0,11.0,17.0,3.0,17.0,20.0,120.0
259,12TH AVE BETWEEN E SPRUCE ST AND E ALDER ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
260,12TH AVE BETWEEN E TERRACE ST AND E REMINGTON CT,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
261,12TH AVE BETWEEN E YESLER WAY AND E FIR ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
262,12TH AVE E BETWEEN E ALOHA ST AND E PROSPECT ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
