,UNITDESC,WKD_RATE1,WKD_START1,WKD_END1,WKD_RATE2,WKD_START2,WKD_END2,WKD_RATE3,WKD_START3,WKD_END3,SAT_RATE1,SAT_START1,SAT_END1,SAT_RATE2,SAT_START2,SAT_END2,SAT_RATE3,SAT_START3,SAT_END3,PARKING_TIME_LIMIT
8472,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8473,BLANCHARD ST BETWEEN 6TH AVE AND 7TH AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,30.0
8474,BLANCHARD ST BETWEEN 7TH AVE AND 8TH AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,30.0
8477,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8487,BOREN AVE BETWEEN FAIRVIEW AVE AND DENNY WAY,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
8503,BOREN AVE N BETWEEN DENNY WAY AND JOHN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
8504,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
8505,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
8506,BOREN AVE N BETWEEN MERCER NR ST AND VALLEY ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,
8507,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
8508,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
8552,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
8553,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,120.0
8554,BOYLSTON AVE BETWEEN E UNION ST AND E PIKE ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
8555,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8556,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8557,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8558,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8588,BROAD ST BETWEEN 1ST AVE AND 2ND AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8589,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8596,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8604,BROADWAY BETWEEN E PIKE ST AND E PINE ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
8605,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,120.0
8607,BROADWAY BETWEEN E UNION ST AND E PIKE ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,
8617,BROADWAY BETWEEN XW E OLIVE ST AND E HOWELL ST,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,120.0
8619,BROADWAY CT BETWEEN E MADISON ST AND E SENECA ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,240.0
8620,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,240.0
8626,BROADWAY E BETWEEN E DENNY WAY AND E OLIVE WAY,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,120.0
8629,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
8632,BROADWAY E BETWEEN E MERCER ST AND E ROY E ST,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
8635,BROADWAY E BETWEEN E OLIVE WAY AND E THOMAS ST,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
8637,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
8639,BROADWAY E BETWEEN E ROY W ST AND E ALOHA ST,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
8640,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
8643,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,2.0,480,661,2.5,660,1021,2.5,1020.0,1201.0,2.0,480.0,661.0,2.5,660.0,1021.0,2.5,1020.0,1201.0,120.0
8644,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,2.0,480,661,2.5,660,1021,2.5,1020.0,1201.0,2.0,480.0,661.0,2.5,660.0,1021.0,2.5,1020.0,1201.0,120.0
8646,BROOKLYN AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,2.0,480,661,2.5,660,1021,2.5,1020.0,1201.0,2.0,480.0,661.0,2.5,660.0,1021.0,2.5,1020.0,1201.0,120.0
8647,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,2.0,480,661,2.5,660,1021,2.5,1020.0,1201.0,2.0,480.0,661.0,2.5,660.0,1021.0,2.5,1020.0,1201.0,120.0
8761,CALIFORNIA AVE SW BETWEEN ERSKINE WAY SW AND SW HUDSON ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
8771,CALIFORNIA AVE SW BETWEEN SW ALASKA ST AND ERSKINE WAY SW,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
8783,CALIFORNIA AVE SW BETWEEN SW DAKOTA ST AND SW GENESEE ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
8792,CALIFORNIA AVE SW BETWEEN SW GENESEE ST AND SW OREGON ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
8801,CALIFORNIA AVE SW BETWEEN SW HUDSON ST AND SW DAWSON N ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
8812,CALIFORNIA AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
8867,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8868,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8869,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8870,CEDAR ST BETWEEN 4TH AVE AND DENNY WAY,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8871,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8872,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8890,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,120.0
8891,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,120.0
8892,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8893,CHERRY ST BETWEEN 4TH AVE AND 5TH AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8896,CHERRY ST BETWEEN 7TH AVE AND 8TH AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8897,CHERRY ST BETWEEN 8TH AVE AND 9TH AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8898,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8899,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8901,CHERRY ST BETWEEN MINOR AVE AND BROADWAY,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8902,CHERRY ST BETWEEN TERRY AVE AND BOREN AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8938,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8939,CLAY ST BETWEEN 2ND AVE AND 3RD AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8940,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8942,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8943,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
8980,COLUMBIA ST BETWEEN 1ST AVE AND 2ND AVE,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,
8981,COLUMBIA ST BETWEEN 2ND AVE AND 3RD AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,
8982,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8983,COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8984,COLUMBIA ST BETWEEN 5TH AVE AND 6TH AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
8985,COLUMBIA ST BETWEEN 7TH AVE AND 8TH AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8986,COLUMBIA ST BETWEEN 8TH AVE AND 9TH AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8987,COLUMBIA ST BETWEEN 9TH AVE AND TERRY AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8988,COLUMBIA ST BETWEEN ALASKAN E RDWY WAY AND WESTERN AVE,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
8990,COLUMBIA ST BETWEEN BOREN AVE AND MINOR AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8992,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
8993,COLUMBIA ST BETWEEN WESTERN AVE AND POST AVE,3.0,480,661,5.0,660,1021,4.0,1020.0,1201.0,3.0,480.0,661.0,5.0,660.0,1021.0,4.0,1020.0,1201.0,120.0
9274,DENNY LOWER WAY BETWEEN STEWART ST AND EASTLAKE AVE,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
9351,DEXTER AVE N BETWEEN ALOHA ST AND WARD ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
9353,DEXTER AVE N BETWEEN COMSTOCK ST AND LEE ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
9354,DEXTER AVE N BETWEEN DENNY WAY AND JOHN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
9356,DEXTER AVE N BETWEEN GALER ST AND GARFIELD S ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
9357,DEXTER AVE N BETWEEN GARFIELD N ST AND HAYES ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
9358,DEXTER AVE N BETWEEN GARFIELD S ST AND GARFIELD N ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
9360,DEXTER AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
9362,DEXTER AVE N BETWEEN HIGHLAND DR AND COMSTOCK ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
9364,DEXTER AVE N BETWEEN JOHN ST AND THOMAS ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
9365,DEXTER AVE N BETWEEN LEE ST AND GALER ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
9369,DEXTER AVE N BETWEEN PROSPECT ST AND HIGHLAND DR,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
9370,DEXTER AVE N BETWEEN REPUBLICAN ST AND MERCER ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
9372,DEXTER AVE N BETWEEN THOMAS ST AND HARRISON ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
9373,DEXTER AVE N BETWEEN VALLEY ST AND ALOHA ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
9374,DEXTER AVE N BETWEEN WARD ST AND PROSPECT ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
9400,DILLING WAY BETWEEN 3RD AVE AND 4TH AVE,2.5,480,661,5.0,660,1081,,,,2.5,480.0,661.0,5.0,660.0,1081.0,,,,120.0
9548,E CHERRY ST BETWEEN 12TH AVE AND 13TH AVE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
9551,E CHERRY ST BETWEEN 15TH AVE AND 16TH AVE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
9552,E CHERRY ST BETWEEN 16TH AVE AND 17TH AVE,3.0,480,661,3.0,660,1021,1.0,1020.0,1201.0,3.0,480.0,661.0,3.0,660.0,1021.0,1.0,1020.0,1201.0,120.0
9553,E CHERRY ST BETWEEN 17TH AVE AND 18TH AVE,3.0,480,661,3.0,660,1021,1.0,1020.0,1201.0,3.0,480.0,661.0,3.0,660.0,1021.0,1.0,1020.0,1201.0,120.0
9554,E CHERRY ST BETWEEN 18TH AVE AND 19TH AVE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
9574,E CHERRY ST BETWEEN BROADWAY AND DEAD END,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
9617,E DENNY WAY BETWEEN 10TH AVE E AND 11TH AVE,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,240.0
9622,E DENNY WAY BETWEEN 15TH AVE AND 16TH AVE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
9647,E DENNY WAY BETWEEN HARVARD AVE AND BROADWAY,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
9650,E DENNY WAY BETWEEN NAGLE PL AND 10TH AVE E,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,240.0
9746,E HARRISON ST BETWEEN 15TH N AVE E AND 16TH AVE E,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
9761,E HARRISON ST BETWEEN BROADWAY E AND 10TH AVE E,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
9861,E JEFFERSON ST BETWEEN 12TH AVE AND 13TH AVE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,90.0
9864,E JEFFERSON ST BETWEEN 15TH AVE AND 16TH AVE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
9865,E JEFFERSON ST BETWEEN 16TH AVE AND 17TH AVE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
9866,E JEFFERSON ST BETWEEN 17TH AVE AND 18TH AVE,3.0,480,661,3.0,660,1021,1.0,1020.0,1201.0,3.0,480.0,661.0,3.0,660.0,1021.0,1.0,1020.0,1201.0,120.0
9867,E JEFFERSON ST BETWEEN 18TH AVE AND 19TH AVE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
9910,E JOHN ST BETWEEN BROADWAY E AND 10TH AVE E,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,30.0
9973,E MADISON ST BETWEEN 10TH AVE AND E SENECA ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,180.0
9976,E MADISON ST BETWEEN 13TH AVE AND 14TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
9977,E MADISON ST BETWEEN 14TH AVE AND E PIKE ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10005,E MADISON ST BETWEEN BROADWAY CT AND 10TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,240.0
10091,E MERCER ST BETWEEN BROADWAY E AND 10TH AVE E,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
10110,E NELSON PL BETWEEN EASTLAKE AVE E AND DEAD END,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
10181,E OLIVE WAY BETWEEN HARVARD AVE E AND BROADWAY E,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,120.0
10184,E PIKE ST BETWEEN 10TH AVE AND 11TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10185,E PIKE ST BETWEEN 11TH AVE AND 12TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10186,E PIKE ST BETWEEN 12TH AVE AND 13TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10187,E PIKE ST BETWEEN 13TH AVE AND 14TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10208,E PIKE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10209,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10210,E PIKE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10211,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10212,E PIKE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10214,E PIKE ST BETWEEN HARVARD AVE AND BROADWAY,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10216,E PIKE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10217,E PIKE ST BETWEEN SUMMIT AVE AND BELMONT AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10218,E PINE ST BETWEEN 10TH AVE AND 11TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10219,E PINE ST BETWEEN 11TH AVE AND 12TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
